# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_dmeff          13:T_dmeff               14:Vrel_dmeff            15:dkappa_dmeff          16:dkappaT_dmeff         17:cdmeff2               18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_tot            22:(.)p_tot              23:(.)p_tot_prime        24:gr.fac. D             25:gr.fac. f          
       6.791669872533e+00       7.908195186175e-01       5.422865619579e+03       2.748092240072e-03       8.729032369221e+03       1.120303158633e+03       6.801373852763e+04       9.013447273830e+02       1.014147783875e-08       1.178052482520e-06       5.263204257377e-20       6.321503053429e-06       1.646775425901e-07       0.000000000000e+00       7.163852403506e-16       7.630724461210e-21       2.365138056709e-15       3.530299370118e-08       7.010952455686e-09       7.552010959944e-06       7.552010959944e-06      -2.958551693637e-08      -8.066128974770e-12       1.635740123607e-01       9.959285626208e-01 
       6.708365886698e+00       8.036798973851e-01       5.453423284182e+03       2.704313049813e-03       8.698474704618e+03       1.128446006906e+03       6.705102567938e+04       9.032191372559e+02       9.714676765998e-09       1.140669871234e-06       5.096189356265e-20       6.120905631076e-06       1.611750939812e-07       0.000000000000e+00       7.111803360895e-16       7.575283354908e-21       2.314835056239e-15       3.530299370118e-08       6.715898610805e-09       7.313309071389e-06       7.313309071389e-06      -2.982613524225e-08      -7.685748196272e-12       1.653344548162e-01       9.958614792707e-01 
       6.625952538450e+00       8.167484512293e-01       5.484143602396e+03       2.661238297409e-03       8.667754386404e+03       1.136612684475e+03       6.609988356566e+04       9.050935369733e+02       9.305837489209e-09       1.104473505593e-06       4.934474264135e-20       5.926673676796e-06       1.577471372919e-07       0.000000000000e+00       7.047315029046e-16       7.506592284296e-21       2.265601926450e-15       3.530299370118e-08       6.433262019062e-09       7.082189275599e-06       7.082189275599e-06      -3.005662719843e-08      -7.323324601871e-12       1.671137207061e-01       9.957915096537e-01 
       6.544420305612e+00       8.300285144755e-01       5.515027357513e+03       2.618856746547e-03       8.636870631288e+03       1.144802421051e+03       6.516018216763e+04       9.069679203331e+02       8.914204091553e-09       1.069425742995e-06       4.777890804524e-20       5.738605198044e-06       1.543920881889e-07       0.000000000000e+00       6.972119525561e-16       7.426496249998e-21       2.217415912769e-15       3.530299370118e-08       6.162520104059e-09       6.858410658936e-06       6.858410658936e-06      -3.027741896931e-08      -6.978010110092e-12       1.689120046480e-01       9.957185679978e-01 
       6.463759767813e+00       8.435234731887e-01       5.546075333592e+03       2.577157342073e-03       8.605822655208e+03       1.153014422077e+03       6.423179290288e+04       9.088422809937e+02       8.539052468733e-09       1.035490135335e-06       4.626276137638e-20       5.556504612013e-06       1.511083960359e-07       0.000000000000e+00       6.887766920588e-16       7.336646341055e-21       2.170254744589e-15       3.530299370118e-08       5.903172281869e-09       6.641739965800e-06       6.641739965800e-06      -3.048891878432e-08      -6.648996700454e-12       1.707295029796e-01       9.956425657293e-01 
       6.383961605398e+00       8.572367658660e-01       5.577288315358e+03       2.536129207092e-03       8.574609673442e+03       1.161247868241e+03       6.331458860997e+04       9.107166124696e+02       8.179688990166e-09       1.002631391099e-06       4.479472591004e-20       5.380182542240e-06       1.478945431746e-07       0.000000000000e+00       6.795634930732e-16       7.238510060594e-21       2.124096624941e-15       3.530299370118e-08       5.654739035493e-09       6.431951355066e-06       6.431951355066e-06      -3.069151769263e-08      -6.335514520848e-12       1.725664137625e-01       9.955634113844e-01 
       6.305016598352e+00       8.711718842038e-01       5.608667088035e+03       2.495761640115e-03       8.543230900766e+03       1.169501914984e+03       6.240844353365e+04       9.125909081253e+02       7.835449216508e-09       9.708153386629e-07       4.337327495501e-20       5.209455621658e-06       1.447490442272e-07       0.000000000000e+00       6.696943917163e-16       7.133387301368e-21       2.078920220474e-15       3.530299370118e-08       5.416761028258e-09       6.228826164267e-06       6.228826164267e-06      -3.088559028626e-08      -6.036830084334e-12       1.744229367805e-01       9.954810105263e-01 
       6.226915625237e+00       8.853323737909e-01       5.640212437241e+03       2.456044112244e-03       8.511685551559e+03       1.177775692003e+03       6.151323330967e+04       9.144651611706e+02       7.505696671142e-09       9.400088907549e-07       4.199693026587e-20       5.044146301908e-06       1.416704454061e-07       0.000000000000e+00       6.592772579243e-16       7.022427062149e-21       2.034704651543e-15       3.530299370118e-08       5.188798254542e-09       6.032152681290e-06       6.032152681290e-06      -3.107149539262e-08      -5.752244551145e-12       1.762992735437e-01       9.953952656504e-01 
       6.149649662135e+00       8.997218348722e-01       5.671925148827e+03       2.416966264417e-03       8.479972839973e+03       1.186068302743e+03       6.062883495023e+04       9.163393646548e+02       7.189821663384e-09       9.101800100473e-07       4.066426050571e-20       4.884082668690e-06       1.386573238442e-07       0.000000000000e+00       6.484072230594e-16       6.906642654172e-21       1.991429482596e-15       3.530299370118e-08       4.970429226227e-09       5.841725923328e-06       5.841725923328e-06      -3.124957673798e-08      -5.481092091862e-12       1.781956272860e-01       9.953060760949e-01 
       6.073209781606e+00       9.143439230830e-01       5.703806008732e+03       2.378517904679e-03       8.448091980068e+03       1.194378823888e+03       5.975512682932e+04       9.182135114609e+02       6.887240161199e-09       8.812976758383e-07       3.937387975760e-20       4.729098262986e-06       1.357082869373e-07       0.000000000000e+00       6.371680748716e-16       6.786926559856e-21       1.949074712716e-15       3.530299370118e-08       4.761250193396e-09       5.657347422880e-06       5.657347422880e-06      -3.142016358298e-08      -5.222738327926e-12       1.801122029646e-01       9.952133379455e-01 
       5.997587151656e+00       9.292023501843e-01       5.735855802843e+03       2.340689005517e-03       8.416042185957e+03       1.202706304839e+03       5.889198866825e+04       9.200875943004e+02       6.597392711367e-09       8.533318517924e-07       3.812444608326e-20       4.579031907945e-06       1.328219716984e-07       0.000000000000e+00       6.256336053593e-16       6.664064789825e-21       1.907620766361e-15       3.530299370118e-08       4.560874397827e-09       5.478825020548e-06       5.478825020548e-06      -3.158357133145e-08      -4.976578845834e-12       1.820492072606e-01       9.951169439338e-01 
       5.922773034721e+00       9.443008848414e-01       5.768075316804e+03       2.303469701220e-03       8.383822671996e+03       1.211049767188e+03       5.803930152158e+04       9.219616057062e+02       6.319743405088e-09       8.262534547033e-07       3.691466012757e-20       4.433727541272e-06       1.299970441309e-07       0.000000000000e+00       6.138687299467e-16       6.538748804043e-21       1.867048484354e-15       3.530299370118e-08       4.368931357905e-09       5.305972664439e-06       5.305972664439e-06      -3.174010211352e-08      -4.742037781538e-12       1.840068485724e-01       9.950167833433e-01 
       5.848758786652e+00       9.596433533520e-01       5.800465335883e+03       2.266850285296e-03       8.351432652917e+03       1.219408204184e+03       5.719694776279e+04       9.238355380278e+02       6.053778887126e-09       8.000343242493e-07       3.574326376724e-20       4.293034052923e-06       1.272321986090e-07       0.000000000000e+00       6.019306058231e-16       6.411587424048e-21       1.827339114985e-15       3.530299370118e-08       4.185066183619e-09       5.138610215945e-06       5.138610215945e-06      -3.189004534427e-08      -4.518566471724e-12       1.859853370168e-01       9.949127418992e-01 
       5.775535855716e+00       9.752336404313e-01       5.833026644767e+03       2.230821207919e-03       8.318871344033e+03       1.227780580191e+03       5.636481107058e+04       9.257093834236e+02       5.799007406646e-09       7.746471937075e-07       3.460903880245e-20       4.156805127966e-06       1.245261572765e-07       0.000000000000e+00       5.898695604946e-16       6.283116723603e-21       1.788474305381e-15       3.530299370118e-08       4.008938920403e-09       4.976563261701e-06       4.976563261701e-06      -3.203367825883e-08      -4.305642168815e-12       1.879848844207e-01       9.948047016680e-01 
       5.703095781613e+00       9.910756899592e-01       5.865760027403e+03       2.195373073429e-03       8.286137961397e+03       1.236165830142e+03       5.554277641491e+04       9.275831338553e+02       5.554957908003e-09       7.500656615977e-07       3.351080568998e-20       4.024899094410e-06       1.218776694549e-07       0.000000000000e+00       5.777298466566e-16       6.153808069379e-21       1.750436092997e-15       3.530299370118e-08       3.840223920575e-09       4.819662931537e-06       4.819662931537e-06      -3.217126642499e-08      -4.102766816691e-12       1.900057043184e-01       9.946925409445e-01 
       5.631430194495e+00       1.007173505757e+00       5.898666266800e+03       2.160496637861e-03       8.253231722000e+03       1.244562858982e+03       5.473073004344e+04       9.294567810808e+02       5.321179159785e-09       7.262641642260e-07       3.244742231651e-20       3.897178775880e-06       1.192855110655e-07       0.000000000000e+00       5.655504224537e-16       6.024076432051e-21       1.713206897325e-15       3.530299370118e-08       3.678609241239e-09       4.667745722209e-06       4.667745722209e-06      -3.230306423418e-08      -3.909465884250e-12       1.920480119444e-01       9.945761341411e-01 
       5.560530813999e+00       1.023531152366e+00       5.931746144819e+03       2.126182806522e-03       8.220151843982e+03       1.252970541109e+03       5.392855946819e+04       9.313303166471e+02       5.097238920521e-09       7.032179490998e-07       3.141778281090e-20       3.773511348960e-06       1.167484840649e-07       0.000000000000e+00       5.533655206772e-16       5.894286449223e-21       1.676769511781e-15       3.530299370118e-08       3.523796067522e-09       4.520653326749e-06       4.520653326749e-06      -3.242931537184e-08      -3.725287254071e-12       1.941120242235e-01       9.944553516764e-01 
       5.490389448292e+00       1.040152755802e+00       5.965000442005e+03       2.092422631603e-03       8.186897546795e+03       1.261387719800e+03       5.313615345197e+04       9.332037318837e+02       4.882723139494e-09       6.809030491861e-07       3.042081639411e-20       3.653768205056e-06       1.142654158885e-07       0.000000000000e+00       5.412051943623e-16       5.764758236970e-21       1.641107095713e-15       3.530299370118e-08       3.375498160088e-09       4.378232469243e-06       4.378232469243e-06      -3.255025326799e-08      -3.549800163599e-12       1.961979597681e-01       9.943300598482e-01 
       5.420997993121e+00       1.057042504361e+00       5.998429937315e+03       2.059207309831e-03       8.153468051486e+03       1.269813206642e+03       5.235340199557e+04       9.350770178942e+02       4.677235191187e-09       6.592962579872e-07       2.945548626567e-20       3.537824816654e-06       1.118351589132e-07       0.000000000000e+00       5.290957947593e-16       5.635772481043e-21       1.606203166684e-15       3.530299370118e-08       3.233441325896e-09       4.240334744859e-06       4.240334744859e-06      -3.266610152882e-08      -3.382594196340e-12       1.983060388586e-01       9.942001207278e-01 
       5.352348430881e+00       1.074204649368e+00       6.032035407969e+03       2.026528180159e-03       8.119862580831e+03       1.278245780939e+03       5.158019632432e+04       9.369501655504e+02       4.480395141950e-09       6.383751054068e-07       2.852078852542e-20       3.425560607817e-06       1.094565899210e-07       0.000000000000e+00       5.170603866614e-16       5.507574860824e-21       1.572041592768e-15       3.530299370118e-08       3.097362911240e-09       4.106816464978e-06       4.106816464978e-06      -3.277707435012e-08      -3.223278320725e-12       2.004364834438e-01       9.940653920163e-01 
       5.284432829686e+00       1.091643505987e+00       6.065817629140e+03       1.994376721494e-03       8.086080359660e+03       1.286684189138e+03       5.081642887573e+04       9.388231654826e+02       4.291839047529e-09       6.181178343818e-07       2.761575112952e-20       3.316858828789e-06       1.071286095861e-07       0.000000000000e+00       5.051191117886e-16       5.380379919976e-21       1.538606585189e-15       3.530299370118e-08       2.967011316114e-09       3.977538507235e-06       3.977538507235e-06      -3.288337691330e-08      -3.071479974383e-12       2.025895171162e-01       9.939257269389e-01 
       5.217243342453e+00       1.109363453979e+00       6.099777373797e+03       1.962744550457e-03       8.052120615003e+03       1.295127144215e+03       5.006199328626e+04       9.406960080734e+02       4.111218280153e-09       5.985033782566e-07       2.673943287956e-20       3.211606434582e-06       1.048501419611e-07       0.000000000000e+00       4.932895269886e-16       5.254374668870e-21       1.505882690933e-15       3.530299370118e-08       2.842145529024e-09       3.852366170349e-06       3.852366170349e-06      -3.298520576479e-08      -2.926844191673e-12       2.047653651097e-01       9.937809740933e-01 
       5.150772205995e+00       1.127368938501e+00       6.133915412375e+03       1.931623419188e-03       8.017982576425e+03       1.303573325087e+03       4.931678437923e+04       9.425686834479e+02       3.938198883948e-09       5.795113388741e-07       2.589092244375e-20       3.109693967413e-06       1.026201339846e-07       0.000000000000e+00       4.815868540509e-16       5.129721245520e-21       1.473854785683e-15       3.530299370118e-08       2.722534681376e-09       3.731169033554e-06       3.731169033554e-06      -3.308274917941e-08      -2.789032772440e-12       2.069642542733e-01       9.936309773354e-01 
       5.085011740125e+00       1.145664470876e+00       6.168232512589e+03       1.901005213175e-03       7.983665476212e+03       1.312021375993e+03       4.858069815198e+04       9.444411814665e+02       3.772460957474e-09       5.611219653628e-07       2.506933740921e-20       3.011015442876e-06       1.004375549907e-07       0.000000000000e+00       4.700242708054e-16       5.006560016286e-21       1.442508066767e-15       3.530299370118e-08       2.607957620607e-09       3.613820820519e-06       3.613820820519e-06      -3.317618750849e-08      -2.657723490039e-12       2.091864130636e-01       9.934755756260e-01 
       5.019954346768e+00       1.164254629385e+00       6.202729439108e+03       1.870881949130e-03       7.949168549692e+03       1.320469905882e+03       4.785363176391e+04       9.463134917156e+02       3.613698062247e-09       5.433161335969e-07       2.427382336423e-20       2.915468239719e-06       9.830139623513e-08       0.000000000000e+00       4.586131217510e-16       4.885011819429e-21       1.411828046362e-15       3.530299370118e-08       2.498202501298e-09       3.500199267581e-06       3.500199267581e-06      -3.326569351333e-08      -2.532609336781e-12       2.114320715191e-01       9.933146029021e-01 
       4.955592509083e+00       1.183144060041e+00       6.237406953309e+03       1.841245772889e-03       7.914491035491e+03       1.328917487793e+03       4.713548352417e+04       9.481856034984e+02       3.461616656155e-09       5.260753263078e-07       2.350355300980e-20       2.822952993125e-06       9.621067042790e-08       0.000000000000e+00       4.473630953155e-16       4.765179853225e-21       1.381800544773e-15       3.530299370118e-08       2.393066393478e-09       3.390185996183e-06       3.390185996183e-06      -3.335143268464e-08      -2.413397805016e-12       2.137014612436e-01       9.931478879279e-01 
       4.891918790595e+00       1.202337477373e+00       6.272265812990e+03       1.812088957353e-03       7.879632175811e+03       1.337362658221e+03       4.642615287963e+04       9.500575058267e+02       3.315935550719e-09       5.093816138270e-07       2.275772529920e-20       2.733373491374e-06       9.416441127651e-08       0.000000000000e+00       4.362824284698e-16       4.647151855462e-21       1.352411683878e-15       3.530299370118e-08       2.292354907426e-09       3.283666389360e-06       3.283666389360e-06      -3.343356354847e-08      -2.299810202194e-12       2.159948153848e-01       9.929752541448e-01 
       4.828925834334e+00       1.221839665196e+00       6.307306772018e+03       1.783403900455e-03       7.844591216782e+03       1.345803916491e+03       4.572554040329e+04       9.519291874098e+02       3.176385391194e-09       4.932176354402e-07       2.203556460498e-20       2.646636575792e-06       9.216167304208e-08       0.000000000000e+00       4.253780458799e-16       4.531001585640e-21       1.323647880749e-15       3.530299370118e-08       2.195881834254e-09       3.180529472159e-06       3.180529472159e-06      -3.351223795937e-08      -2.191580998273e-12       2.183123686040e-01       9.927965195344e-01 
       4.766606361990e+00       1.241655477396e+00       6.342530580114e+03       1.755183123170e-03       7.809367408686e+03       1.354239724105e+03       4.503354778205e+04       9.538006366471e+02       3.042708158547e-09       4.775665813331e-07       2.133631991230e-20       2.562652043867e-06       9.020153009714e-08       0.000000000000e+00       4.146557044427e-16       4.416790364528e-21       1.295495841306e-15       3.530299370118e-08       2.103468801617e-09       3.080667795861e-06       3.080667795861e-06      -3.358760138113e-08      -2.088457203960e-12       2.206543570635e-01       9.926114964396e-01 
       4.704953173065e+00       1.261789838678e+00       6.377937982403e+03       1.727419267546e-03       7.773960006397e+03       1.362668504117e+03       4.435007780577e+04       9.556718416151e+02       2.914656692401e-09       4.624121751092e-07       2.065926403798e-20       2.481332555441e-06       8.828307650441e-08       0.000000000000e+00       4.041201162746e-16       4.304568384204e-21       1.267942554259e-15       3.530299370118e-08       2.014944943921e-09       2.983977325888e-06       2.983977325888e-06      -3.365979315574e-08      -1.990197778336e-12       2.230210183805e-01       9.924199914396e-01 
       4.643959144045e+00       1.282247745359e+00       6.413529719212e+03       1.700105094772e-03       7.738368269588e+03       1.371088640454e+03       4.367503435512e+04       9.575427900606e+02       2.791994234049e-09       4.477386568641e-07       2.000369287417e-20       2.402593541885e-06       8.640542559113e-08       0.000000000000e+00       3.937750632977e-16       4.194375928586e-21       1.240975285006e-15       3.530299370118e-08       1.930146586396e-09       2.890357333271e-06       2.890357333271e-06      -3.372894676103e-08      -1.896573064446e-12       2.254125916180e-01       9.922218051534e-01 
       4.583617227577e+00       1.303034266096e+00       6.449306525590e+03       1.673233483281e-03       7.702591463210e+03       1.379498477289e+03       4.300832239097e+04       9.594134693867e+02       2.674493988705e-09       4.335307667950e-07       1.936892465621e-20       2.326353118146e-06       8.456770954597e-08       0.000000000000e+00       3.836234943041e-16       4.086244407336e-21       1.214581569832e-15       3.530299370118e-08       1.848916942478e-09       2.799710289573e-06       2.799710289573e-06      -3.379519005746e-08      -1.807364251574e-12       2.278293172318e-01       9.920167321106e-01 
       4.523920451656e+00       1.324154542667e+00       6.485269131064e+03       1.646797426873e-03       7.666628857736e+03       1.387896318355e+03       4.234984794250e+04       9.612838666449e+02       2.561938706172e-09       4.197737293318e-07       1.875429925353e-20       2.252531997593e-06       8.276907901184e-08       0.000000000000e+00       3.736676084032e-16       3.980197244723e-21       1.188749210069e-15       3.530299370118e-08       1.771105823919e-09       2.711941765156e-06       2.711941765156e-06      -3.385864552449e-08      -1.722362862905e-12       2.302714370560e-01       9.918045605502e-01 
       4.464861918814e+00       1.345613790687e+00       6.521418259164e+03       1.620790032878e-03       7.630479729636e+03       1.396280426293e+03       4.169951809677e+04       9.631539685218e+02       2.454120279163e-09       4.064532377710e-07       1.815917748320e-20       2.181053409564e-06       8.100870269853e-08       0.000000000000e+00       3.639089471637e-16       3.876250861082e-21       1.163466266530e-15       3.530299370118e-08       1.696569363097e-09       2.626960330678e-06       2.626960330678e-06      -3.391943048710e-08      -1.641370267401e-12       2.327391942490e-01       9.915850722776e-01 
       4.406434805329e+00       1.367417300369e+00       6.557754627111e+03       1.595204520344e-03       7.594143361689e+03       1.404649021977e+03       4.105724098730e+04       9.650237613292e+02       2.350839358526e-09       3.935554393970e-07       1.758294044521e-20       2.111843019523e-06       7.928576699454e-08       0.000000000000e+00       3.543484584176e-16       3.774415352438e-21       1.138721053931e-15       3.530299370118e-08       1.625169747017e-09       2.544677461727e-06       2.544677461727e-06      -3.397765733267e-08      -1.564197214731e-12       2.352328332681e-01       9.913580424672e-01 
       4.348632360435e+00       1.389570437237e+00       6.594278945366e+03       1.570034218253e-03       7.557619043434e+03       1.413000283837e+03       4.042292578355e+04       9.668932309913e+02       2.251904984656e-09       3.810669210765e-07       1.702498887881e-20       2.044828851761e-06       7.759947559340e-08       0.000000000000e+00       3.449865614095e-16       3.674695184462e-21       1.114502135530e-15       3.530299370118e-08       1.556774962504e-09       2.465007446486e-06       2.465007446486e-06      -3.403343371880e-08      -1.490663392172e-12       2.377525998195e-01       9.911232394973e-01 
       4.291447905539e+00       1.412078642832e+00       6.630991917219e+03       1.545272563769e-03       7.520906071581e+03       1.421332347184e+03       3.979648268022e+04       9.687623630329e+02       2.157134234430e-09       3.689746953091e-07       1.648474253932e-20       1.979941214541e-06       7.594904912526e-08       0.000000000000e+00       3.358232077928e-16       3.577089842181e-21       1.090798317833e-15       3.530299370118e-08       1.491258552115e-09       2.387867296338e-06       2.387867296338e-06      -3.408686277233e-08      -1.420597002445e-12       2.402987408151e-01       9.908804247662e-01 
       4.234874833453e+00       1.434947435455e+00       6.667894238397e+03       1.520913100512e-03       7.484003750403e+03       1.429643303518e+03       3.917782288645e+04       9.706311425678e+02       2.066351882985e-09       3.572661867208e-07       1.596163959472e-20       1.917112627623e-06       7.433372479482e-08       0.000000000000e+00       3.268579319621e-16       3.481594366102e-21       1.067598645390e-15       3.530299370118e-08       1.428499380334e-09       2.313176659308e-06       2.313176659308e-06      -3.413804328008e-08      -1.353834361491e-12       2.428715043331e-01       9.906293524930e-01 
       4.178906607628e+00       1.458182410782e+00       6.704986596521e+03       1.496949476857e-03       7.446911392279e+03       1.437931199862e+03       3.856685861590e+04       9.724995542845e+02       1.979390079749e-09       3.459292189863e-07       1.545513604135e-20       1.856277752086e-06       7.275275603297e-08       0.000000000000e+00       3.180898974641e-16       3.388199846572e-21       1.044892395799e-15       3.530299370118e-08       1.368381409596e-09       2.240857736263e-06       2.240857736263e-06      -3.418706987140e-08      -1.290219515250e-12       2.454711395507e-01       9.903697695592e-01 
       4.123536761403e+00       1.481789242650e+00       6.742269670783e+03       1.473375444268e-03       7.409628318017e+03       1.446194038040e+03       3.796350307569e+04       9.743675824355e+02       1.896088038088e-09       3.349520021665e-07       1.496470513816e-20       1.797373322382e-06       7.120541214553e-08       0.000000000000e+00       3.095179414414e-16       3.296893897178e-21       1.022669074657e-15       3.530299370118e-08       1.310793485742e-09       2.170835199773e-06       2.170835199773e-06      -3.423403319324e-08      -1.229603874543e-12       2.480978967172e-01       9.901014152704e-01 
       4.068758897250e+00       1.505773683586e+00       6.779744131296e+03       1.450184855650e-03       7.372153857504e+03       1.454429774023e+03       3.736767045712e+04       9.762352108209e+02       1.816291738026e-09       3.243231204467e-07       1.448983685896e-20       1.740338080537e-06       6.969097798276e-08       0.000000000000e+00       3.011406116452e-16       3.207661048992e-21       1.000918410812e-15       3.530299370118e-08       1.255629132502e-09       2.103036115556e-06       2.103036115556e-06      -3.427902007767e-08      -1.171845867203e-12       2.507520270669e-01       9.898240212141e-01 
       4.014566686044e+00       1.530141565589e+00       6.817410638768e+03       1.427371663728e-03       7.334487350032e+03       1.462636317200e+03       3.677927592469e+04       9.781024227781e+02       1.739853641474e-09       3.140315202653e-07       1.403003736196e-20       1.685112712452e-06       6.820875360169e-08       0.000000000000e+00       2.929561712724e-16       3.120482802098e-21       9.796303515163e-16       3.530299370118e-08       1.202786354630e-09       2.037389866415e-06       2.037389866415e-06      -3.432211370248e-08      -1.116810606636e-12       2.534337827913e-01       9.895373110064e-01 
       3.960953866326e+00       1.554898800614e+00       6.855269843821e+03       1.404929919463e-03       7.296628144979e+03       1.470811529716e+03       3.619823560697e+04       9.799692011642e+02       1.666632419437e-09       3.040664988187e-07       1.358482847627e-20       1.631639786214e-06       6.675805394915e-08       0.000000000000e+00       2.849626780835e-16       3.035338468336e-21       9.587950578745e-16       3.530299370118e-08       1.152167449317e-09       1.973828078602e-06       1.973828078602e-06      -3.436339374493e-08      -1.064369576040e-12       2.561434169465e-01       9.892410001412e-01 
       3.907914243579e+00       1.580051381309e+00       6.893322386607e+03       1.382853770476e-03       7.258575602193e+03       1.478953225739e+03       3.562446658610e+04       9.818355283450e+02       1.596492690711e-09       2.944176929301e-07       1.315374720455e-20       1.579863692371e-06       6.533820853950e-08       0.000000000000e+00       2.771580009044e-16       2.952205347065e-21       9.384029002114e-16       3.530299370118e-08       1.103678825551e-09       1.912284550518e-06       1.912284550518e-06      -3.440293652910e-08      -1.014400327547e-12       2.588811834139e-01       9.889347957389e-01 
       3.855441689516e+00       1.605605381486e+00       6.931568896133e+03       1.361137459509e-03       7.220329092667e+03       1.487059170798e+03       3.505788688856e+04       9.837013861773e+02       1.529304771566e-09       2.850750682730e-07       1.273634524157e-20       1.529730586102e-06       6.394856114923e-08       0.000000000000e+00       2.695398293674e-16       2.871058828930e-21       9.184444536890e-16       3.530299370118e-08       1.057230831067e-09       1.852695183679e-06       1.852695183679e-06      -3.444081516697e-08      -9.667861955654e-13       2.616473368082e-01       9.886183963752e-01 
       3.803530141370e+00       1.631566956755e+00       6.970009989772e+03       1.339775322910e-03       7.181887999028e+03       1.495127081056e+03       3.449841547527e+04       9.855667559958e+02       1.464944435977e-09       2.760289089357e-07       1.233218850795e-20       1.481188331219e-06       6.258846951067e-08       0.000000000000e+00       2.621056979639e-16       2.791872652062e-21       8.989104939063e-16       3.530299370118e-08       1.012737586589e-09       1.794997915878e-06       1.794997915878e-06      -3.447709969366e-08      -9.214160236760e-13       2.644421324190e-01       9.882914918454e-01 
       3.752173601192e+00       1.657942345036e+00       7.008646272644e+03       1.318761789133e-03       7.143251716156e+03       1.503154622627e+03       3.394597223219e+04       9.874316185967e+02       1.403292685933e-09       2.672698073171e-07       1.194085669877e-20       1.434186445947e-06       6.125730501627e-08       0.000000000000e+00       2.548528060195e-16       2.714616984500e-21       8.797919926519e-16       3.530299370118e-08       9.701168270463e-10       1.739132656478e-06       1.739132656478e-06      -3.451185719686e-08      -8.781839044200e-13       2.672658261278e-01       9.879537629583e-01 
       3.701366135163e+00       1.684737867011e+00       7.047478336966e+03       1.298091377275e-03       7.104419651834e+03       1.511139410883e+03       3.340047796112e+04       9.892959542211e+02       1.344235531417e-09       2.587886543434e-07       1.156194284644e-20       1.388676050429e-06       5.995445242927e-08       0.000000000000e+00       2.477784772553e-16       2.639263319311e-21       8.610801137489e-16       3.530299370118e-08       9.292897494683e-10       1.685041223755e-06       1.685041223755e-06      -3.454515194089e-08      -8.369889313831e-13       2.701186743186e-01       9.876048813338e-01 
       3.651101872901e+00       1.711959926747e+00       7.086506761532e+03       1.277758695620e-03       7.065391227268e+03       1.519079009736e+03       3.286185436993e+04       9.911597425412e+02       1.287663779651e-09       2.505766299946e-07       1.119505289752e-20       1.344609815889e-06       5.867930959567e-08       0.000000000000e+00       2.408798698083e-16       2.565781385808e-21       8.427662089186e-16       3.530299370118e-08       8.901808672841e-10       1.632667284232e-06       1.632667284232e-06      -3.457704548554e-08      -7.977349629895e-13       2.730009338146e-01       9.872445091456e-01 
       3.601375006790e+00       1.739615011910e+00       7.125732110889e+03       1.257758440223e-03       7.026165877911e+03       1.526970930981e+03       3.233002406418e+04       9.930229626400e+02       1.233472833199e-09       2.426251941330e-07       1.083980530287e-20       1.301941915414e-06       5.743128717161e-08       0.000000000000e+00       2.341540476539e-16       2.494139910322e-21       8.248418138640e-16       3.530299370118e-08       8.527178707523e-10       1.581956293952e-06       1.581956293952e-06      -3.460759679987e-08      -7.603303974537e-13       2.759128617531e-01       9.868722989598e-01 
       3.552179791302e+00       1.767709694489e+00       7.165154934884e+03       1.238085393504e-03       6.986743053916e+03       1.534812633558e+03       3.180491053706e+04       9.948855929984e+02       1.181562496581e-09       2.349260776207e-07       1.049583062087e-20       1.260627976296e-06       5.620980834385e-08       0.000000000000e+00       2.275980036949e-16       2.424306862140e-21       8.072986442562e-16       3.530299370118e-08       8.168314932659e-10       1.532855441608e-06       1.532855441608e-06      -3.463686237123e-08      -7.246879583630e-13       2.788547155356e-01       9.864878934353e-01 
       3.503510542340e+00       1.796250630861e+00       7.204775767750e+03       1.218734422868e-03       6.947122221050e+03       1.542601522909e+03       3.128643816143e+04       9.967476114740e+02       1.131836791010e-09       2.274712737211e-07       1.016277113324e-20       1.220625033886e-06       5.501430857011e-08       0.000000000000e+00       2.212085573547e-16       2.356248362696e-21       7.901285920044e-16       3.530299370118e-08       7.824553832821e-10       1.485313593483e-06       1.485313593483e-06      -3.466489630975e-08      -6.907244903878e-13       2.818267526843e-01       9.860909251745e-01 
       3.455361636577e+00       1.825244562324e+00       7.244595127519e+03       1.199700479347e-03       6.907302861281e+03       1.550334950271e+03       3.077453218037e+04       9.986089952854e+02       1.084203776940e-09       2.202530297716e-07       9.840280473023e-21       1.181891486914e-06       5.384423531397e-08       0.000000000000e+00       2.149824802891e-16       2.289930024620e-21       7.733237214493e-16       3.530299370118e-08       7.495259816431e-10       1.439281240145e-06       1.439281240145e-06      -3.469175044832e-08      -6.583607646432e-13       2.848292307646e-01       9.856810164512e-01 
