# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_dmeff          13:T_dmeff               14:Vrel_dmeff            15:dkappa_dmeff          16:dkappaT_dmeff         17:cdmeff2               18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_tot            22:(.)p_tot              23:(.)p_tot_prime        24:gr.fac. D             25:gr.fac. f          
       8.353848468757e+00       6.010493601286e-01       4.927518255115e+03       3.611945935702e-03       9.224379733685e+03       9.861587735247e+02       8.628345024716e+04       8.694836330241e+02       2.106397799252e-08       2.038186865561e-06       9.106040645323e-20       1.093703776808e-05       7.191353622501e-06       0.000000000000e+00       2.898467745161e-14       3.986976910280e-18       7.996897683802e-15       3.530299370118e-08       1.456183709921e-08       1.304615344244e-05       1.304615344244e-05      -2.342772200394e-08      -1.834232807405e-11       1.363461416677e-01       9.966984804688e-01 
       8.253842581304e+00       6.108341464421e-01       4.955429391509e+03       3.554281524352e-03       9.196468597291e+03       9.937999827090e+02       8.510267270323e+04       8.713573799246e+02       2.017750675562e-08       1.973509995512e-06       8.817082739925e-20       1.058997765185e-05       7.038404130763e-06       0.000000000000e+00       2.869715516275e-14       3.947426884969e-18       7.826815456831e-15       3.530299370118e-08       1.394900652422e-08       1.263291715435e-05       1.263291715435e-05      -2.392748927457e-08      -1.747673784527e-11       1.378147167244e-01       9.966696889485e-01 
       8.154905898420e+00       6.207776724601e-01       4.983490082781e+03       3.497543341994e-03       9.168407906019e+03       1.001474838491e+03       8.393591161793e+04       8.732312050352e+02       1.932834239658e-08       1.910885487584e-06       8.537294206194e-20       1.025393063870e-05       6.888707649299e-06       0.000000000000e+00       2.861131555641e-14       3.935619248708e-18       7.660350627938e-15       3.530299370118e-08       1.336196674136e-08       1.223280942913e-05       1.223280942913e-05      -2.440622398854e-08      -1.665202232796e-11       1.392990652630e-01       9.966391123636e-01 
       8.057026988795e+00       6.308824969648e-01       5.011701084299e+03       3.441716579089e-03       9.140196904501e+03       1.009182915741e+03       8.278301004696e+04       8.751051038758e+02       1.851491486653e-08       1.850248215090e-06       8.266384076569e-20       9.928547254766e-06       6.742194991387e-06       0.000000000000e+00       2.873839328956e-14       3.953099380710e-18       7.497426260369e-15       3.530299370118e-08       1.279963235283e-08       1.184541301078e-05       1.184541301078e-05      -2.486481129473e-08      -1.586625080760e-11       1.407993534826e-01       9.966067016453e-01 
       7.960194543333e+00       6.411512192325e-01       5.040063153673e+03       3.386786664581e-03       9.111834835127e+03       1.016923772253e+03       8.164381276946e+04       8.769790718938e+02       1.773572019169e-08       1.791535117980e-06       8.004070616634e-20       9.613489115874e-06       6.598798441797e-06       0.000000000000e+00       2.906895940165e-14       3.998570283686e-18       7.337967053695e-15       3.530299370118e-08       1.226096363946e-08       1.147032391139e-05       1.147032391139e-05      -2.530409909080e-08      -1.511758378157e-11       1.423157491927e-01       9.965724060498e-01 
       7.864397373852e+00       6.515864796555e-01       5.068577050687e+03       3.332739262071e-03       9.083320938113e+03       1.024696948369e+03       8.051816626967e+04       8.788531044608e+02       1.698931769255e-08       1.734685137258e-06       7.750081032124e-20       9.308428575658e-06       6.458451725523e-06       0.000000000000e+00       2.956925715010e-14       4.067388561022e-18       7.181899309061e-15       3.530299370118e-08       1.174496463838e-08       1.110715098895e-05       1.110715098895e-05      -2.572489959087e-08      -1.440426864951e-11       1.438484218213e-01       9.965361731075e-01 
       7.769624411785e+00       6.621909603334e-01       5.097243537251e+03       3.279560266044e-03       9.054654451550e+03       1.032501966604e+03       7.940591871859e+04       8.807271968694e+02       1.627432732016e-08       1.679639151488e-06       7.504151185231e-20       9.013048384801e-06       6.321089977115e-06       0.000000000000e+00       3.018585775813e-14       4.152204836489e-18       7.029150895084e-15       3.530299370118e-08       1.125068130150e-08       1.075551553861e-05       1.075551553861e-05      -2.612799082730e-08      -1.372463560724e-11       1.453975424252e-01       9.964979485702e-01 
       7.675864706904e+00       6.729673857033e-01       5.126063377328e+03       3.227235798165e-03       9.025834611472e+03       1.040338331266e+03       7.830691995602e+04       8.826013443305e+02       1.558942710453e-08       1.626339915306e-06       7.266025319914e-20       8.727041361116e-06       6.186649710715e-06       0.000000000000e+00       3.085528670816e-14       4.244287895593e-18       6.879651214543e-15       3.530299370118e-08       1.077719973155e-08       1.041505089696e-05       1.041505089696e-05      -2.651411808916e-08      -1.307709373485e-11       1.469632836980e-01       9.964576763567e-01 
       7.583107426055e+00       6.839185231723e-01       5.155037336871e+03       3.175752203634e-03       8.996860651929e+03       1.048205528061e+03       7.722102147275e+04       8.844755419688e+02       1.493335071038e-08       1.574731999890e-06       7.035455795926e-20       8.450110070092e-06       6.055068790731e-06       0.000000000000e+00       3.151677897168e-14       4.335279226628e-18       6.733331171758e-15       3.530299370118e-08       1.032364449238e-08       1.008540205889e-05       1.008540205889e-05      -2.688399530026e-08      -1.246012726950e-11       1.485458199787e-01       9.964152984900e-01 
       7.491341851905e+00       6.950471837256e-01       5.184166183755e+03       3.125096047592e-03       8.967731805045e+03       1.056103023697e+03       7.614807639284e+04       8.863497848208e+02       1.430488509578e-08       1.524761735318e-06       6.812202831274e-20       8.181966515572e-06       5.926286403068e-06       0.000000000000e+00       3.212186532823e-14       4.418511663364e-18       6.590123140580e-15       3.530299370118e-08       9.889176990295e-09       9.766225306678e-06       9.766225306678e-06      -2.723830633916e-08      -1.187229205451e-11       1.501453272607e-01       9.963707550439e-01 
       7.400557381705e+00       7.063562225985e-01       5.213450687697e+03       3.075254111598e-03       8.938447301104e+03       1.064030265488e+03       7.508793945626e+04       8.882240678299e+02       1.370286826928e-08       1.476377154749e-06       6.596034252861e-20       7.922331840254e-06       5.800243027080e-06       0.000000000000e+00       3.263765671718e-14       4.489461162861e-18       6.449960933204e-15       3.530299370118e-08       9.472993923567e-09       9.457187850898e-06       9.457187850898e-06      -2.757770630357e-08      -1.131221215608e-11       1.517619831982e-01       9.963239840821e-01 
       7.310743526064e+00       7.178485399031e-01       5.242891620183e+03       3.026213390148e-03       8.909006368617e+03       1.071986680936e+03       7.404046700165e+04       8.900983858435e+02       1.312618714153e-08       1.429527940384e-06       6.386725255034e-20       7.670936035690e-06       5.676880408027e-06       0.000000000000e+00       3.304633192107e-14       4.545676333944e-18       6.312779769511e-15       3.530299370118e-08       9.074325797182e-09       9.157967482714e-06       9.157967482714e-06      -2.790282272161e-08      -1.077857664000e-11       1.533959671152e-01       9.962749215958e-01 
       7.221889907738e+00       7.295270812841e-01       5.272489754392e+03       2.977961087269e-03       8.879408234408e+03       1.079971677321e+03       7.300551694916e+04       8.919727336092e+02       1.257377546719e-08       1.384165371134e-06       6.184058165799e-20       7.427517661486e-06       5.556141530146e-06       0.000000000000e+00       3.334175168548e-14       4.586312693672e-18       6.178516247138e-15       3.530299370118e-08       8.692435500096e-09       8.868252237289e-06       8.868252237289e-06      -2.821425671209e-08      -1.027013650064e-11       1.550474600120e-01       9.962235014409e-01 
       7.133986260430e+00       7.413948385963e-01       5.302245865099e+03       2.930484613148e-03       8.849652123701e+03       1.087984641276e+03       7.198294878377e+04       8.938471057704e+02       1.204461187356e-08       1.340242271958e-06       5.987822220447e-20       7.191823573423e-06       5.437970590338e-06       0.000000000000e+00       3.352561553780e-14       4.611604019927e-18       6.047108312204e-15       3.530299370118e-08       8.326616942362e-09       8.587740067898e-06       8.587740067898e-06      -2.851258409588e-08      -9.785701735018e-12       1.567166445715e-01       9.961696552718e-01 
       7.047022427605e+00       7.534548505472e-01       5.332160728602e+03       2.883771580831e-03       8.819737260198e+03       1.096024938360e+03       7.097262353840e+04       8.957214968632e+02       1.153771797207e-08       1.297712964796e-06       5.797813342372e-20       6.963608660190e-06       5.322312972325e-06       0.000000000000e+00       3.360452889350e-14       4.622458918265e-18       5.918495230578e-15       3.530299370118e-08       7.976193749618e-09       8.316138530409e-06       8.316138530409e-06      -2.879835646062e-08      -9.324138555203e-12       1.584037051669e-01       9.961133124732e-01 
       6.960988361315e+00       7.657102033943e-01       5.362235122617e+03       2.837809802968e-03       8.789662866183e+03       1.104091912619e+03       6.997440377757e+04       8.975959013112e+02       1.105215654938e-08       1.256533221072e-06       5.613833930842e-20       6.742635588486e-06       5.209115221450e-06       0.000000000000e+00       3.358760802224e-14       4.620131373888e-18       5.792617559859e-15       3.530299370118e-08       7.640518012518e-09       8.053164477821e-06       8.053164477821e-06      -2.907210218055e-08      -8.884366732355e-12       1.601088278665e-01       9.960544000900e-01 
       6.875874121039e+00       7.781640316233e-01       5.392469826185e+03       2.792587288612e-03       8.759428162615e+03       1.112184886147e+03       6.898815358104e+04       8.994703134221e+02       1.058702983447e-08       1.216660215694e-06       5.435692655496e-20       6.528674556200e-06       5.098325019971e-06       0.000000000000e+00       3.348486449896e-14       4.605998525397e-18       5.669417121903e-15       3.530299370118e-08       7.318969088784e-09       7.798543764518e-06       7.798543764518e-06      -2.933432739343e-08      -8.465357066319e-12       1.618322004392e-01       9.959928427566e-01 
       6.791669872533e+00       7.908195186175e-01       5.422865619579e+03       2.748092240072e-03       8.729032369221e+03       1.120303158633e+03       6.801373852763e+04       9.013447273830e+02       1.014147783875e-08       1.178052482520e-06       5.263204257377e-20       6.321503053429e-06       4.989891162831e-06       0.000000000000e+00       3.330630816903e-14       4.581437273480e-18       5.548836975886e-15       3.530299370118e-08       7.010952455686e-09       7.552010959944e-06       7.552010959944e-06      -2.958551693637e-08      -8.066128974770e-12       1.635740123607e-01       9.959285626208e-01 
       6.708365886698e+00       8.036798973851e-01       5.453423284182e+03       2.704313049813e-03       8.698474704618e+03       1.128446006906e+03       6.705102567938e+04       9.032191372559e+02       9.714676765998e-09       1.140669871234e-06       5.096189356265e-20       6.120905631076e-06       4.883763534069e-06       0.000000000000e+00       3.306147767699e-14       4.547759702966e-18       5.430821392071e-15       3.530299370118e-08       6.715898610805e-09       7.313309071389e-06       7.313309071389e-06      -2.982613524225e-08      -7.685748196272e-12       1.653344548162e-01       9.958614792707e-01 
       6.625952538450e+00       8.167484512293e-01       5.484143602396e+03       2.661238297409e-03       8.667754386404e+03       1.136612684475e+03       6.609988356566e+04       9.050935369733e+02       9.305837489209e-09       1.104473505593e-06       4.934474264135e-20       5.926673676796e-06       4.779893083588e-06       0.000000000000e+00       3.275919342834e-14       4.506179101570e-18       5.315315825973e-15       3.530299370118e-08       6.433262019062e-09       7.082189275599e-06       7.082189275599e-06      -3.005662719843e-08      -7.323324601871e-12       1.671137207061e-01       9.957915096537e-01 
       6.544420305612e+00       8.300285144755e-01       5.515027357513e+03       2.618856746547e-03       8.636870631288e+03       1.144802421051e+03       6.516018216763e+04       9.069679203331e+02       8.914204091553e-09       1.069425742995e-06       4.777890804524e-20       5.738605198044e-06       4.678231804520e-06       0.000000000000e+00       3.240745882258e-14       4.457796374039e-18       5.202266893197e-15       3.530299370118e-08       6.162520104059e-09       6.858410658936e-06       6.858410658936e-06      -3.027741896931e-08      -6.978010110092e-12       1.689120046480e-01       9.957185679978e-01 
       6.463759767813e+00       8.435234731887e-01       5.546075333592e+03       2.577157342073e-03       8.605822655208e+03       1.153014422077e+03       6.423179290288e+04       9.088422809937e+02       8.539052468733e-09       1.035490135335e-06       4.626276137638e-20       5.556504612013e-06       4.578732711059e-06       0.000000000000e+00       3.201343826090e-14       4.403597017009e-18       5.091622344778e-15       3.530299370118e-08       5.903172281869e-09       6.641739965800e-06       6.641739965800e-06      -3.048891878432e-08      -6.648996700454e-12       1.707295029796e-01       9.956425657293e-01 
       6.383961605398e+00       8.572367658660e-01       5.577288315358e+03       2.536129207092e-03       8.574609673442e+03       1.161247868241e+03       6.331458860997e+04       9.107166124696e+02       8.179688990166e-09       1.002631391099e-06       4.479472591004e-20       5.380182542240e-06       4.481349816667e-06       0.000000000000e+00       3.158350101666e-14       4.344457153593e-18       4.983331042958e-15       3.530299370118e-08       5.654739035493e-09       6.431951355066e-06       6.431951355066e-06      -3.069151769263e-08      -6.335514520848e-12       1.725664137625e-01       9.955634113844e-01 
       6.305016598352e+00       8.711718842038e-01       5.608667088035e+03       2.495761640115e-03       8.543230900766e+03       1.169501914984e+03       6.240844353365e+04       9.125909081253e+02       7.835449216508e-09       9.708153386629e-07       4.337327495501e-20       5.209455621658e-06       4.386038112927e-06       0.000000000000e+00       3.112328993608e-14       4.281152983478e-18       4.877342937662e-15       3.530299370118e-08       5.416761028258e-09       6.228826164267e-06       6.228826164267e-06      -3.088559028626e-08      -6.036830084334e-12       1.744229367805e-01       9.954810105263e-01 
       6.226915625237e+00       8.853323737909e-01       5.640212437241e+03       2.456044112244e-03       8.511685551559e+03       1.177775692003e+03       6.151323330967e+04       9.144651611706e+02       7.505696671142e-09       9.400088907549e-07       4.199693026587e-20       5.044146301908e-06       4.292753548644e-06       0.000000000000e+00       3.063779355402e-14       4.214370702787e-18       4.773609043259e-15       3.530299370118e-08       5.188798254542e-09       6.032152681290e-06       6.032152681290e-06      -3.107149539262e-08      -5.752244551145e-12       1.762992735437e-01       9.953952656504e-01 
       6.149649662135e+00       8.997218348722e-01       5.671925148827e+03       2.416966264417e-03       8.479972839973e+03       1.186068302743e+03       6.062883495023e+04       9.163393646548e+02       7.189821663384e-09       9.101800100473e-07       4.066426050571e-20       4.884082668690e-06       4.201453009550e-06       0.000000000000e+00       3.013141178430e-14       4.144715540088e-18       4.672081416000e-15       3.530299370118e-08       4.970429226227e-09       5.841725923328e-06       5.841725923328e-06      -3.124957673798e-08      -5.481092091862e-12       1.781956272860e-01       9.953060760949e-01 
       6.073209781606e+00       9.143439230830e-01       5.703806008732e+03       2.378517904679e-03       8.448091980068e+03       1.194378823888e+03       5.975512682932e+04       9.182135114609e+02       6.887240161199e-09       8.812976758383e-07       3.937387975760e-20       4.729098262986e-06       4.112094298360e-06       0.000000000000e+00       2.960802020594e-14       4.072720599265e-18       4.572713131833e-15       3.530299370118e-08       4.761250193396e-09       5.657347422880e-06       5.657347422880e-06      -3.142016358298e-08      -5.222738327926e-12       1.801122029646e-01       9.952133379455e-01 
       5.997587151656e+00       9.292023501843e-01       5.735855802843e+03       2.340689005517e-03       8.416042185957e+03       1.202706304839e+03       5.889198866825e+04       9.200875943004e+02       6.597392711367e-09       8.533318517924e-07       3.812444608326e-20       4.579031907945e-06       4.024636115229e-06       0.000000000000e+00       2.907103224977e-14       3.998855413566e-18       4.475458264677e-15       3.530299370118e-08       4.560874397827e-09       5.478825020548e-06       5.478825020548e-06      -3.158357133145e-08      -4.976578845834e-12       1.820492072606e-01       9.951169439338e-01 
       5.922773034721e+00       9.443008848414e-01       5.768075316804e+03       2.303469701220e-03       8.383822671996e+03       1.211049767188e+03       5.803930152158e+04       9.219616057062e+02       6.319743405088e-09       8.262534547033e-07       3.691466012757e-20       4.433727541272e-06       3.939038038749e-06       0.000000000000e+00       2.852345084883e-14       3.923533050373e-18       4.380271865282e-15       3.530299370118e-08       4.368931357905e-09       5.305972664439e-06       5.305972664439e-06      -3.174010211352e-08      -4.742037781538e-12       1.840068485724e-01       9.950167833433e-01 
       5.848758786652e+00       9.596433533520e-01       5.800465335883e+03       2.266850285296e-03       8.351432652917e+03       1.219408204184e+03       5.719694776279e+04       9.238355380278e+02       6.053778887126e-09       8.000343242493e-07       3.574326376724e-20       4.293034052923e-06       3.855260507173e-06       0.000000000000e+00       2.796792009902e-14       3.847117217348e-18       4.287109940360e-15       3.530299370118e-08       4.185066183619e-09       5.138610215945e-06       5.138610215945e-06      -3.189004534427e-08      -4.518566471724e-12       1.859853370168e-01       9.949127418992e-01 
       5.775535855716e+00       9.752336404313e-01       5.833026644767e+03       2.230821207919e-03       8.318871344033e+03       1.227780580191e+03       5.636481107058e+04       9.257093834236e+02       5.799007406646e-09       7.746471937075e-07       3.460903880245e-20       4.156805127966e-06       3.773264800205e-06       0.000000000000e+00       2.740676816021e-14       3.769928163685e-18       4.195929432328e-15       3.530299370118e-08       4.008938920403e-09       4.976563261701e-06       4.976563261701e-06      -3.203367825883e-08      -4.305642168815e-12       1.879848844207e-01       9.948047016680e-01 
       5.703095781613e+00       9.910756899592e-01       5.865760027403e+03       2.195373073429e-03       8.286137961397e+03       1.236165830142e+03       5.554277641491e+04       9.275831338553e+02       5.554957908003e-09       7.500656615977e-07       3.351080568998e-20       4.024899094410e-06       3.693013021053e-06       0.000000000000e+00       2.684204213539e-14       3.692247477905e-18       4.106688199354e-15       3.530299370118e-08       3.840223920575e-09       4.819662931537e-06       4.819662931537e-06      -3.217126642499e-08      -4.102766816691e-12       1.900057043184e-01       9.946925409445e-01 
       5.631430194495e+00       1.007173505757e+00       5.898666266800e+03       2.160496637861e-03       8.253231722000e+03       1.244562858982e+03       5.473073004344e+04       9.294567810808e+02       5.321179159785e-09       7.262641642260e-07       3.244742231651e-20       3.897178775880e-06       3.614468078931e-06       0.000000000000e+00       2.627554414965e-14       3.614323050674e-18       4.019344995896e-15       3.530299370118e-08       3.678609241239e-09       4.667745722209e-06       4.667745722209e-06      -3.230306423418e-08      -3.909465884250e-12       1.920480119444e-01       9.945761341411e-01 
       5.560530813999e+00       1.023531152366e+00       5.931746144819e+03       2.126182806522e-03       8.220151843982e+03       1.252970541109e+03       5.392855946819e+04       9.313303166471e+02       5.097238920521e-09       7.032179490998e-07       3.141778281090e-20       3.773511348960e-06       3.537593671951e-06       0.000000000000e+00       2.570885766261e-14       3.536372694216e-18       3.933859453681e-15       3.530299370118e-08       3.523796067522e-09       4.520653326749e-06       4.520653326749e-06      -3.242931537184e-08      -3.725287254071e-12       1.941120242235e-01       9.944553516764e-01 
       5.490389448292e+00       1.040152755802e+00       5.965000442005e+03       2.092422631603e-03       8.186897546795e+03       1.261387719800e+03       5.313615345197e+04       9.332037318837e+02       4.882723139494e-09       6.809030491861e-07       3.042081639411e-20       3.653768205056e-06       3.462354270252e-06       0.000000000000e+00       2.514337270092e-14       3.458587613144e-18       3.850192062941e-15       3.530299370118e-08       3.375498160088e-09       4.378232469243e-06       4.378232469243e-06      -3.255025326799e-08      -3.549800163599e-12       1.961979597681e-01       9.943300598482e-01 
       5.420997993121e+00       1.057042504361e+00       5.998429937315e+03       2.059207309831e-03       8.153468051486e+03       1.269813206642e+03       5.235340199557e+04       9.350770178942e+02       4.677235191187e-09       6.592962579872e-07       2.945548626567e-20       3.537824816654e-06       3.388715099726e-06       0.000000000000e+00       2.458030796677e-14       3.381135445605e-18       3.768304154322e-15       3.530299370118e-08       3.233441325896e-09       4.240334744859e-06       4.240334744859e-06      -3.266610152882e-08      -3.382594196340e-12       1.983060388586e-01       9.942001207278e-01 
       5.352348430881e+00       1.074204649368e+00       6.032035407969e+03       2.026528180159e-03       8.119862580831e+03       1.278245780939e+03       5.158019632432e+04       9.369501655504e+02       4.480395141950e-09       6.383751054068e-07       2.852078852542e-20       3.425560607817e-06       3.316642125764e-06       0.000000000000e+00       2.402073005139e-14       3.304162906173e-18       3.688157880799e-15       3.530299370118e-08       3.097362911240e-09       4.106816464978e-06       4.106816464978e-06      -3.277707435012e-08      -3.223278320725e-12       2.004364834438e-01       9.940653920163e-01 
       5.284432829686e+00       1.091643505987e+00       6.065817629140e+03       1.994376721494e-03       8.086080359660e+03       1.286684189138e+03       5.081642887573e+04       9.388231654826e+02       4.291839047529e-09       6.181178343818e-07       2.761575112952e-20       3.316858828789e-06       3.246102037719e-06       0.000000000000e+00       2.346557024751e-14       3.227798098481e-18       3.609716200409e-15       3.530299370118e-08       2.967011316114e-09       3.977538507235e-06       3.977538507235e-06      -3.288337691330e-08      -3.071479974383e-12       2.025895171162e-01       9.939257269389e-01 
       5.217243342453e+00       1.109363453979e+00       6.099777373797e+03       1.962744550457e-03       8.052120615003e+03       1.295127144215e+03       5.006199328626e+04       9.406960080734e+02       4.111218280153e-09       5.985033782566e-07       2.673943287956e-20       3.211606434582e-06       3.177062233326e-06       0.000000000000e+00       2.291564020021e-14       3.152152668080e-18       3.532942858918e-15       3.530299370118e-08       2.842145529024e-09       3.852366170349e-06       3.852366170349e-06      -3.298520576479e-08      -2.926844191673e-12       2.047653651097e-01       9.937809740933e-01 
       5.150772205995e+00       1.127368938501e+00       6.133915412375e+03       1.931623419188e-03       8.017982576425e+03       1.303573325087e+03       4.931678437923e+04       9.425686834479e+02       3.938198883948e-09       5.795113388741e-07       2.589092244375e-20       3.109693967413e-06       3.109490803797e-06       0.000000000000e+00       2.237164346465e-14       3.077323392248e-18       3.457802373252e-15       3.530299370118e-08       2.722534681376e-09       3.731169033554e-06       3.731169033554e-06      -3.308274917941e-08      -2.789032772440e-12       2.069642542733e-01       9.936309773354e-01 
       5.085011740125e+00       1.145664470876e+00       6.168232512589e+03       1.901005213175e-03       7.983665476212e+03       1.312021375993e+03       4.858069815198e+04       9.444411814665e+02       3.772460957474e-09       5.611219653628e-07       2.506933740921e-20       3.011015442876e-06       3.043356518937e-06       0.000000000000e+00       2.183418898188e-14       3.003394033651e-18       3.384260014941e-15       3.530299370118e-08       2.607957620607e-09       3.613820820519e-06       3.613820820519e-06      -3.317618750849e-08      -2.657723490039e-12       2.091864130636e-01       9.934755756260e-01 
       5.019954346768e+00       1.164254629385e+00       6.202729439108e+03       1.870881949130e-03       7.949168549692e+03       1.320469905882e+03       4.785363176391e+04       9.463134917156e+02       3.613698062247e-09       5.433161335969e-07       2.427382336423e-20       2.915468239719e-06       2.978628812809e-06       0.000000000000e+00       2.130380082697e-14       2.930436681247e-18       3.312281794184e-15       3.530299370118e-08       2.498202501298e-09       3.500199267581e-06       3.500199267581e-06      -3.326569351333e-08      -2.532609336781e-12       2.114320715191e-01       9.933146029021e-01 
       4.955592509083e+00       1.183144060041e+00       6.237406953309e+03       1.841245772889e-03       7.914491035491e+03       1.328917487793e+03       4.713548352417e+04       9.481856034984e+02       3.461616656155e-09       5.260753263078e-07       2.350355300980e-20       2.822952993125e-06       2.915277769558e-06       0.000000000000e+00       2.078092641253e-14       2.858512878721e-18       3.241834444079e-15       3.530299370118e-08       2.393066393478e-09       3.390185996183e-06       3.390185996183e-06      -3.335143268464e-08      -2.413397805016e-12       2.137014612436e-01       9.931478879279e-01 
       4.891918790595e+00       1.202337477373e+00       6.272265812990e+03       1.812088957353e-03       7.879632175811e+03       1.337362658221e+03       4.642615287963e+04       9.500575058267e+02       3.315935550719e-09       5.093816138270e-07       2.275772529920e-20       2.733373491374e-06       2.853274109573e-06       0.000000000000e+00       2.026594596296e-14       2.787674927700e-18       3.172885405239e-15       3.530299370118e-08       2.292354907426e-09       3.283666389360e-06       3.283666389360e-06      -3.343356354847e-08      -2.299810202194e-12       2.159948153848e-01       9.929752541448e-01 
       4.828925834334e+00       1.221839665196e+00       6.307306772018e+03       1.783403900455e-03       7.844591216782e+03       1.345803916491e+03       4.572554040329e+04       9.519291874098e+02       3.176385391194e-09       4.932176354402e-07       2.203556460498e-20       2.646636575792e-06       2.792589176040e-06       0.000000000000e+00       1.975917895516e-14       2.717966773716e-18       3.105402810835e-15       3.530299370118e-08       2.195881834254e-09       3.180529472159e-06       3.180529472159e-06      -3.351223795937e-08      -2.191580998273e-12       2.183123686040e-01       9.927965195344e-01 
       4.766606361990e+00       1.241655477396e+00       6.342530580114e+03       1.755183123170e-03       7.809367408686e+03       1.354239724105e+03       4.503354778205e+04       9.538006366471e+02       3.042708158547e-09       4.775665813331e-07       2.133631991230e-20       2.562652043867e-06       2.733194921539e-06       0.000000000000e+00       1.926089081052e-14       2.649424926711e-18       3.039355471695e-15       3.530299370118e-08       2.103468801617e-09       3.080667795861e-06       3.080667795861e-06      -3.358760138113e-08      -2.088457203960e-12       2.206543570635e-01       9.926114964396e-01 
       4.704953173065e+00       1.261789838678e+00       6.377937982403e+03       1.727419267546e-03       7.773960006397e+03       1.362668504117e+03       4.435007780577e+04       9.556718416151e+02       2.914656692401e-09       4.624121751092e-07       2.065926403798e-20       2.481332555441e-06       2.675063895281e-06       0.000000000000e+00       1.877129858908e-14       2.582079244303e-18       2.974712862114e-15       3.530299370118e-08       2.014944943921e-09       2.983977325888e-06       2.983977325888e-06      -3.365979315574e-08      -1.990197778336e-12       2.230210183805e-01       9.924199914396e-01 
       4.643959144045e+00       1.282247745359e+00       6.413529719212e+03       1.700105094772e-03       7.738368269588e+03       1.371088640454e+03       4.367503435512e+04       9.575427900606e+02       2.791994234049e-09       4.477386568641e-07       2.000369287417e-20       2.402593541885e-06       2.618169230214e-06       0.000000000000e+00       1.829057629527e-14       2.515953661611e-18       2.911445105505e-15       3.530299370118e-08       1.930146586396e-09       2.890357333271e-06       2.890357333271e-06      -3.372894676103e-08      -1.896573064446e-12       2.254125916180e-01       9.922218051534e-01 
       4.583617227577e+00       1.303034266096e+00       6.449306525590e+03       1.673233483281e-03       7.702591463210e+03       1.379498477289e+03       4.300832239097e+04       9.594134693867e+02       2.674493988705e-09       4.335307667950e-07       1.936892465621e-20       2.326353118146e-06       2.562484630804e-06       0.000000000000e+00       1.781885937212e-14       2.451066809447e-18       2.849522960822e-15       3.530299370118e-08       1.848916942478e-09       2.799710289573e-06       2.799710289573e-06      -3.379519005746e-08      -1.807364251574e-12       2.278293172318e-01       9.920167321106e-01 
       4.523920451656e+00       1.324154542667e+00       6.485269131064e+03       1.646797426873e-03       7.666628857736e+03       1.387896318355e+03       4.234984794250e+04       9.612838666449e+02       2.561938706172e-09       4.197737293318e-07       1.875429925353e-20       2.252531997593e-06       2.507984360698e-06       0.000000000000e+00       1.735624856477e-14       2.387432545777e-18       2.788917808839e-15       3.530299370118e-08       1.771105823919e-09       2.711941765156e-06       2.711941765156e-06      -3.385864552449e-08      -1.722362862905e-12       2.302714370560e-01       9.918045605502e-01 
       4.464861918814e+00       1.345613790687e+00       6.521418259164e+03       1.620790032878e-03       7.630479729636e+03       1.396280426293e+03       4.169951809677e+04       9.631539685218e+02       2.454120279163e-09       4.064532377710e-07       1.815917748320e-20       2.181053409564e-06       2.454643230988e-06       0.000000000000e+00       1.690281418803e-14       2.325060542728e-18       2.729601639094e-15       3.530299370118e-08       1.696569363097e-09       2.626960330678e-06       2.626960330678e-06      -3.391943048710e-08      -1.641370267401e-12       2.327391942490e-01       9.915850722776e-01 
       4.406434805329e+00       1.367417300369e+00       6.557754627111e+03       1.595204520344e-03       7.594143361689e+03       1.404649021977e+03       4.105724098730e+04       9.650237613292e+02       2.350839358526e-09       3.935554393970e-07       1.758294044521e-20       2.111843019523e-06       2.402436588450e-06       0.000000000000e+00       1.645859908034e-14       2.263956692926e-18       2.671547036815e-15       3.530299370118e-08       1.625169747017e-09       2.544677461727e-06       2.544677461727e-06      -3.397765733267e-08      -1.564197214731e-12       2.352328332681e-01       9.913580424672e-01 
       4.348632360435e+00       1.389570437237e+00       6.594278945366e+03       1.570034218253e-03       7.557619043434e+03       1.413000283837e+03       4.042292578355e+04       9.668932309913e+02       2.251904984656e-09       3.810669210765e-07       1.702498887881e-20       2.044828851761e-06       2.351340304216e-06       0.000000000000e+00       1.602362162069e-14       2.204123524486e-18       2.614727170323e-15       3.530299370118e-08       1.556774962504e-09       2.465007446486e-06       2.465007446486e-06      -3.403343371880e-08      -1.490663392172e-12       2.377525998195e-01       9.911232394973e-01 
